algorithm,grid_rows,grid_cols,n_zones,n_candidate_edges,density,n_active_edges,seed,K,wall_s,mean_rel,p95_rel,max_rel,max_abs
bellman_ford,15,15,225,936,0.25,234,2,8,0.08258533396292478,0.16719086700211386,0.6814699134825226,1.3502897233901667,2628.17411223266
bellman_ford,15,15,225,936,0.25,234,2,16,0.17508837499190122,0.0025965386984231633,3.096199707467574e-16,0.37537720172615463,750.0637738833616
bellman_ford,15,15,225,936,0.25,234,2,24,0.24774704198352993,1.1029045374797801e-06,1.9989370018507947e-16,0.0037636566755799546,8.031204791175696
bellman_ford,15,15,225,936,0.25,234,2,32,0.341920165985357,4.6542276093189296e-17,1.9989370018507947e-16,4.642457826456039e-16,9.094947017729282e-13
matrix_squaring,15,15,225,936,0.25,234,2,1,0.01125216600485146,1.291351648982908,2.3908794036710153,4.040816326530613,4682.108063106187
matrix_squaring,15,15,225,936,0.25,234,2,2,0.021647292014677078,0.7837122365684352,1.6727724411470901,2.6279933017545565,3908.254639669888
matrix_squaring,15,15,225,936,0.25,234,2,3,0.03223008301574737,0.237923050936738,0.8438618751191806,1.5122582038673738,2893.2779680129393
matrix_squaring,15,15,225,936,0.25,234,2,4,0.042164415994193405,0.005096380741777668,0.027535371473567476,0.490993275570747,981.0832078571807
matrix_squaring,15,15,225,936,0.25,234,2,5,0.0533350000041537,6.045126560304516e-17,2.1081179301555422e-16,4.3907596642466116e-16,9.094947017729282e-13
matrix_squaring,15,15,225,936,0.25,234,2,6,0.0635637499508448,6.605215291008085e-17,2.1636516129147346e-16,4.1885320303417535e-16,6.821210263296962e-13
matrix_squaring,15,15,225,936,0.25,234,2,7,0.0732240829966031,7.010977453477332e-17,2.222190278221864e-16,4.887989959709904e-16,9.094947017729282e-13
bellman_ford,15,15,225,936,0.5,468,0,1,0.010589917015749961,2.6196865689848767,3.5726719565207055,4.285714285714286,5060.029465351653
bellman_ford,15,15,225,936,0.5,468,0,2,0.021415832976344973,2.0320269942446108,3.1301908115347903,3.787082193610916,4632.64606506881
bellman_ford,15,15,225,936,0.5,468,0,4,0.04275374999269843,1.1519531176028825,2.416120587797109,2.952449916030924,3932.0442892228257
bellman_ford,15,15,225,936,0.5,468,0,8,0.08432337502017617,0.24931099162019413,1.1962467396107548,1.9443106533705967,2590.0294060882193
bellman_ford,15,15,225,936,0.5,468,0,16,0.17026629199972376,4.4287092177055544e-05,1.8608800010924197e-16,0.15483331547251913,206.25450949453875
bellman_ford,15,15,225,936,0.5,468,0,24,0.26241800002753735,3.0863208634783117e-17,1.8440760237073413e-16,4.3054290329236607e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,0.5,468,0,32,0.348303833976388,3.0863208634783117e-17,1.8440760237073413e-16,4.3054290329236607e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,0,1,0.010585291020106524,2.6196865689848767,3.5726719565207055,4.285714285714286,5060.029465351653
matrix_squaring,15,15,225,936,0.5,468,0,2,0.021276833023875952,1.547976371207963,2.754112606011454,3.237797389969194,4216.480181009557
matrix_squaring,15,15,225,936,0.5,468,0,3,0.03161987499333918,0.39162372125072725,1.4851400265448533,2.256145903059613,3005.427256811958
matrix_squaring,15,15,225,936,0.5,468,0,4,0.04268358298577368,0.000395134458440372,2.0521180059909766e-16,0.3760189300975043,500.89736663739586
matrix_squaring,15,15,225,936,0.5,468,0,5,0.054062583949416876,5.138370246427059e-17,2.0521180059909766e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,0,6,0.06311770802130923,5.2283843135872174e-17,2.0521560617154291e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,0,7,0.07381362497108057,5.253832060919024e-17,2.0528791204800938e-16,5.582640003277257e-16,6.821210263296962e-13
bellman_ford,15,15,225,936,0.5,468,1,1,0.010493792011402547,2.6744633204867823,3.649028352116199,4.285714285714286,4863.682821875444
bellman_ford,15,15,225,936,0.5,468,1,2,0.020618083013687283,2.0770569997959893,3.2152122183077028,3.912450587221313,4448.897235911943
bellman_ford,15,15,225,936,0.5,468,1,4,0.04482675000326708,1.178277673803131,2.499988571126634,3.2616172173604285,3800.423992856163
bellman_ford,15,15,225,936,0.5,468,1,8,0.0848148749792017,0.2600159742130484,1.2315537253129445,1.9623487721557977,2432.0939809988404
bellman_ford,15,15,225,936,0.5,468,1,16,0.17164362501353025,6.213032797032038e-05,1.8061534660731498e-16,0.24628061799054213,343.4646199244237
bellman_ford,15,15,225,936,0.5,468,1,24,0.26698987500276417,2.954881844919195e-17,1.7758988713070264e-16,4.3054290329236607e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,0.5,468,1,32,0.3513893749914132,2.954881844919195e-17,1.7758988713070264e-16,4.3054290329236607e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,1,1,0.010777250048704445,2.6744633204867823,3.649028352116199,4.285714285714286,4863.682821875444
matrix_squaring,15,15,225,936,0.5,468,1,2,0.02144583297194913,1.5829977513778248,2.8454131867439814,3.586885603126611,4120.457450487218
matrix_squaring,15,15,225,936,0.5,468,1,3,0.032235249993391335,0.4050206167703018,1.5320536145757864,2.2888441382495857,2795.846416284883
matrix_squaring,15,15,225,936,0.5,468,1,4,0.04281075001927093,0.0004413738208636353,1.9680408068668443e-16,0.41193264054650985,574.4840538982432
matrix_squaring,15,15,225,936,0.5,468,1,5,0.05337816698011011,4.218745885704909e-17,1.9680408068668443e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,1,6,0.06415412499336526,4.2670699692643924e-17,1.9680408068668443e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,1,7,0.08495745802065358,4.272833923308795e-17,1.9680408068668443e-16,5.582640003277257e-16,6.821210263296962e-13
bellman_ford,15,15,225,936,0.5,468,2,1,0.012246457976289093,2.670366750864615,3.595498925895646,4.040816326530613,5012.28371394539
bellman_ford,15,15,225,936,0.5,468,2,2,0.023707167012616992,2.070858577242445,3.151110443851747,3.664802136113506,4632.64606506881
bellman_ford,15,15,225,936,0.5,468,2,4,0.044397625024430454,1.1725892377533016,2.4535040081883013,3.03000122833235,3957.2352820160204
bellman_ford,15,15,225,936,0.5,468,2,8,0.09975141601171345,0.25176325148847584,1.2274370777927095,1.8250172824756528,2502.441086758108
bellman_ford,15,15,225,936,0.5,468,2,16,0.21603350003715605,1.3859434074450648e-05,1.7758988713070262e-16,0.08848101632005298,117.86616184622017
bellman_ford,15,15,225,936,0.5,468,2,24,0.2843414170201868,2.636561883211132e-17,1.7551102306940045e-16,4.3054290329236607e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,0.5,468,2,32,0.33482675004052,2.636561883211132e-17,1.7551102306940045e-16,4.3054290329236607e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,2,1,0.010563124960754067,2.670366750864615,3.595498925895646,4.040816326530613,5012.28371394539
matrix_squaring,15,15,225,936,0.5,468,2,2,0.02125891699688509,1.5779198553867062,2.782547067052723,3.3375914991890325,4306.942333982649
matrix_squaring,15,15,225,936,0.5,468,2,3,0.032061750011052936,0.3957741594565404,1.5175097326379692,2.1100977025686043,2799.61912903727
matrix_squaring,15,15,225,936,0.5,468,2,4,0.04263629100751132,0.00027794425739452146,1.9249079508703187e-16,0.21187783729503065,271.44660940672657
matrix_squaring,15,15,225,936,0.5,468,2,5,0.05514424998546019,4.122225309540336e-17,1.9680408068668443e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,2,6,0.06426545802969486,4.2015747288377805e-17,1.9680408068668443e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.5,468,2,7,0.07421204197453335,4.222453671051864e-17,1.9680408068668443e-16,5.064524188074336e-16,6.821210263296962e-13
bellman_ford,15,15,225,936,0.75,702,0,1,0.010798915987834334,3.0726985353623473,3.920971101476356,4.351648351648352,4974.777542236343
bellman_ford,15,15,225,936,0.75,702,0,2,0.02119820797815919,2.3204311734686396,3.4774977270303453,3.9890109890109895,4533.254639669889
bellman_ford,15,15,225,936,0.75,702,0,4,0.05287858401425183,1.2267208814577406,2.6761174927936318,3.263736263736264,3704.9417360566645
bellman_ford,15,15,225,936,0.75,702,0,8,0.10821575002046302,0.19828111997405193,1.2068777614294344,1.9623487721557977,2083.4396231389346
bellman_ford,15,15,225,936,0.75,702,0,16,0.17964733304688707,1.364321119444854e-17,1.4371575809358864e-16,3.78954980656032e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,0.75,702,0,24,0.2552471249946393,1.364321119444854e-17,1.4371575809358864e-16,3.78954980656032e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,0.75,702,0,32,0.4124094580183737,1.364321119444854e-17,1.4371575809358864e-16,3.78954980656032e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,0,1,0.010962792031932622,3.0726985353623473,3.920971101476356,4.351648351648352,4974.777542236343
matrix_squaring,15,15,225,936,0.75,702,0,2,0.02195441600633785,1.7117041552284782,3.0611467224706272,3.6263736263736264,4118.846934367701
matrix_squaring,15,15,225,936,0.75,702,0,3,0.03330804099095985,0.34640824342011245,1.560027350810888,2.2888441382495857,2500.127547766722
matrix_squaring,15,15,225,936,0.75,702,0,4,0.045289041998330504,3.737424083619448e-17,1.806212442316564e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,0,5,0.06054174999007955,3.825268552513627e-17,1.917696831309736e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,0,6,0.06522612494882196,3.838170986773764e-17,1.917696831309736e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,0,7,0.07472208299441263,3.839616757132816e-17,1.917696831309736e-16,4.305429032923659e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,0.75,702,1,1,0.010794000001624227,3.0744832424938333,3.911453854172966,4.321428571428572,4974.777542236343
bellman_ford,15,15,225,936,0.75,702,1,2,0.021282042027451098,2.317823848442203,3.4741588901259637,3.928571428571429,4510.343866202294
bellman_ford,15,15,225,936,0.75,702,1,4,0.04272304096957669,1.2210562735840629,2.6670963321198755,3.1705080204554053,3676.96801694672
bellman_ford,15,15,225,936,0.75,702,1,8,0.08672170795034617,0.19607970300653932,1.2067905252460522,1.9075330139708553,2096.84037759529
bellman_ford,15,15,225,936,0.75,702,1,16,0.18162733403733,1.2691296158478589e-17,1.373585107776225e-16,2.5115002692054685e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,0.75,702,1,24,0.2726735419710167,1.2691296158478589e-17,1.373585107776225e-16,2.5115002692054685e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,0.75,702,1,32,0.3661627499968745,1.2691296158478589e-17,1.373585107776225e-16,2.5115002692054685e-16,2.2737367544323206e-13
matrix_squaring,15,15,225,936,0.75,702,1,1,0.011193167010787874,3.0744832424938333,3.911453854172966,4.321428571428572,4974.777542236343
matrix_squaring,15,15,225,936,0.75,702,1,2,0.023080707993358374,1.7076324328760777,3.0495716091687375,3.535714285714286,4093.655941574507
matrix_squaring,15,15,225,936,0.75,702,1,3,0.036150290980003774,0.34317853911892193,1.5640184800224137,2.2249081404363733,2426.904243063358
matrix_squaring,15,15,225,936,0.75,702,1,4,0.04789400001754984,3.507648832658041e-17,1.735890806552909e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,1,5,0.05877341702580452,3.5967803543004116e-17,1.7758988713070262e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,1,6,0.07229629199719056,3.61202058433646e-17,1.7758988713070262e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,1,7,0.09208325005602092,3.613466354695511e-17,1.7758988713070262e-16,4.289060296261166e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,0.75,702,2,1,0.01115274999756366,3.0673073044564414,3.9193218833077874,4.285714285714286,4963.6434431817615
bellman_ford,15,15,225,936,0.75,702,2,2,0.025636832986492664,2.3180808881834283,3.4774977270303453,3.8571428571428577,4510.343866202294
bellman_ford,15,15,225,936,0.75,702,2,4,0.05245129199465737,1.2360451798583685,2.658585481255803,3.1233541918157885,3713.579669298401
bellman_ford,15,15,225,936,0.75,702,2,8,0.09028000000398606,0.20502143644403206,1.215897631958819,1.8492556079031863,2248.321493659103
bellman_ford,15,15,225,936,0.75,702,2,16,0.16483479196904227,1.3094460651244832e-17,1.373585107776225e-16,2.91381403273627e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,0.75,702,2,24,0.2593709159991704,1.3094460651244832e-17,1.373585107776225e-16,2.91381403273627e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,0.75,702,2,32,0.35876891697989777,1.3094460651244832e-17,1.373585107776225e-16,2.91381403273627e-16,2.2737367544323206e-13
matrix_squaring,15,15,225,936,0.75,702,2,1,0.010690791998058558,3.0673073044564414,3.9193218833077874,4.285714285714286,4963.6434431817615
matrix_squaring,15,15,225,936,0.75,702,2,2,0.021496707980986685,1.7164538899807464,3.046784896794384,3.492263480383318,4104.790040629088
matrix_squaring,15,15,225,936,0.75,702,2,3,0.03240104200085625,0.35669697760671576,1.5639101483007047,2.1726358541318542,2663.252710791582
matrix_squaring,15,15,225,936,0.75,702,2,4,0.042922249995172024,3.364343535125425e-17,1.734802661581363e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,2,5,0.05388804100221023,3.4651266900734793e-17,1.7758988713070262e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,2,6,0.06493049999698997,3.4811593363432686e-17,1.7758988713070262e-16,4.305429032923659e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,0.75,702,2,7,0.07466070802183822,3.4832994186586496e-17,1.7758988713070262e-16,4.305429032923659e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,1.0,936,0,1,0.010855250002350658,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
bellman_ford,15,15,225,936,1.0,936,0,2,0.021319416991900653,2.3630519037298523,3.5501716191299395,3.928571428571429,4206.4136933135815
bellman_ford,15,15,225,936,1.0,936,0,4,0.04327345796627924,1.2011196584906054,2.6948343141710205,3.1428571428571432,3379.2917626957496
bellman_ford,15,15,225,936,1.0,936,0,8,0.08578045800095424,0.1632538490596893,1.1733596720449642,1.5714285714285716,1743.2728832368518
bellman_ford,15,15,225,936,1.0,936,0,16,0.17801087500993162,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,0,24,0.257313999987673,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,0,32,0.33398337505059317,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
matrix_squaring,15,15,225,936,1.0,936,0,1,0.01058004202786833,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
matrix_squaring,15,15,225,936,1.0,936,0,2,0.02133266703458503,1.7132372754624072,3.1428571428571432,3.535714285714286,3792.508495002544
matrix_squaring,15,15,225,936,1.0,936,0,3,0.031860666000284255,0.3046437360897715,1.529017341660175,1.9642857142857144,2147.79548418949
matrix_squaring,15,15,225,936,1.0,936,0,4,0.04304391599725932,2.97363594397679e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,0,5,0.053564166999422014,3.0283246977787106e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,0,6,0.06372929201461375,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,0,7,0.0756007909658365,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,1.0,936,1,1,0.011027375003322959,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
bellman_ford,15,15,225,936,1.0,936,1,2,0.021519250003620982,2.3630519037298523,3.5501716191299395,3.928571428571429,4206.4136933135815
bellman_ford,15,15,225,936,1.0,936,1,4,0.04403575003379956,1.2011196584906054,2.6948343141710205,3.1428571428571432,3379.2917626957496
bellman_ford,15,15,225,936,1.0,936,1,8,0.08570037502795458,0.1632538490596893,1.1733596720449642,1.5714285714285716,1743.2728832368518
bellman_ford,15,15,225,936,1.0,936,1,16,0.1718444160069339,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,1,24,0.2834192080190405,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,1,32,0.3410158749902621,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
matrix_squaring,15,15,225,936,1.0,936,1,1,0.010731999995186925,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
matrix_squaring,15,15,225,936,1.0,936,1,2,0.021283167006913573,1.7132372754624072,3.1428571428571432,3.535714285714286,3792.508495002544
matrix_squaring,15,15,225,936,1.0,936,1,3,0.03209049999713898,0.3046437360897715,1.529017341660175,1.9642857142857144,2147.79548418949
matrix_squaring,15,15,225,936,1.0,936,1,4,0.043280000041704625,2.97363594397679e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,1,5,0.05374745902372524,3.0283246977787106e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,1,6,0.06457804201636463,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,1,7,0.07505374995525926,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
bellman_ford,15,15,225,936,1.0,936,2,1,0.010953291959594935,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
bellman_ford,15,15,225,936,1.0,936,2,2,0.02133783302269876,2.3630519037298523,3.5501716191299395,3.928571428571429,4206.4136933135815
bellman_ford,15,15,225,936,1.0,936,2,4,0.04321033298037946,1.2011196584906054,2.6948343141710205,3.1428571428571432,3379.2917626957496
bellman_ford,15,15,225,936,1.0,936,2,8,0.08562208304647356,0.1632538490596893,1.1733596720449642,1.5714285714285716,1743.2728832368518
bellman_ford,15,15,225,936,1.0,936,2,16,0.17262387496884912,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,2,24,0.25712812499841675,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,2,32,0.350378584000282,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
matrix_squaring,15,15,225,936,1.0,936,2,1,0.010832291969563812,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
matrix_squaring,15,15,225,936,1.0,936,2,2,0.021682417020201683,1.7132372754624072,3.1428571428571432,3.535714285714286,3792.508495002544
matrix_squaring,15,15,225,936,1.0,936,2,3,0.03172383300261572,0.3046437360897715,1.529017341660175,1.9642857142857144,2147.79548418949
matrix_squaring,15,15,225,936,1.0,936,2,4,0.04255458299303427,2.97363594397679e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,2,5,0.05347208300372586,3.0283246977787106e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,2,6,0.06371608300833032,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,2,7,0.08353908400749788,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
